T  (s)	T1	T2	T3	CL1cBAK2	CL2polyAC	CL3cBAK2	CL4polyAC	CL5cBAK2	CL6polyAC	CL7cBAK2	CL8polyAC	Sum1	Sum2	Sum3	Sum4	Sum5	Sum6	Sum7	Sum8	Inj.	Val.	Vol.	Flow	Tim.	Setpoint	CP1	CP2	CP3	CP4	CP5	CP6	CP7	CP8
1718.708008	26.956940	22.629606	27.057125	-707.798767	-247.223618	-1035.058838	-264.840057	-147.591156	-519.853333	-252.450668	-609.914368	1.049636	1.049816	1.049575	1.050514	1.050368	1.050488	1.050075	1.050060	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.267822	0.093546	0.391652	0.100212	0.055847	0.196706	0.095524	0.230783
1721.961060	26.942698	22.640221	27.053375	-715.020691	-256.696594	-1042.290771	-274.132019	-155.208023	-528.840210	-260.118164	-619.316162	1.049732	1.050021	1.049671	1.050364	1.050504	1.050671	1.050268	1.050300	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.270554	0.097131	0.394389	0.103728	0.058729	0.200106	0.098425	0.234341
1725.213989	26.945524	22.601383	27.056063	-721.856689	-266.196930	-1048.582153	-282.688965	-164.321777	-536.952332	-267.092651	-625.046509	1.049717	1.049895	1.049615	1.050541	1.050662	1.050853	1.050381	1.050389	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.273141	0.100725	0.396769	0.106966	0.062177	0.203176	0.101064	0.236509
1728.465942	26.951605	22.617867	27.056749	-728.779968	-274.585968	-1055.323242	-285.885712	-171.952515	-545.575745	-273.933014	-637.503235	1.049804	1.050102	1.049851	1.050871	1.050836	1.050904	1.050638	1.050388	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.275761	0.103900	0.399320	0.108175	0.065065	0.206439	0.103653	0.241223
1731.715942	26.968996	22.661449	27.056313	-735.875977	-284.300812	-1062.373291	-295.167267	-178.623871	-553.073059	-281.120026	-644.352539	1.049955	1.050307	1.049965	1.051028	1.051075	1.051212	1.050606	1.050707	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.278446	0.107576	0.401988	0.111687	0.067589	0.209275	0.106372	0.243814
1734.967041	26.965048	22.648336	27.054750	-742.713501	-292.429657	-1068.142700	-309.304749	-186.104935	-562.154175	-288.105652	-650.794678	1.049972	1.050006	1.049846	1.050865	1.050995	1.051141	1.050576	1.050329	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.281033	0.110651	0.404171	0.117037	0.070420	0.212712	0.109015	0.246252
1738.218018	26.961634	22.687050	27.059687	-749.533447	-300.899567	-1074.455811	-318.551392	-194.071960	-570.626648	-294.367279	-662.549866	1.050004	1.050314	1.049983	1.050878	1.050829	1.050812	1.050279	1.050415	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.283613	0.113856	0.406560	0.120536	0.073434	0.215917	0.111385	0.250700
1741.468994	26.984945	22.644590	27.057751	-755.953125	-309.293976	-1080.929687	-326.140900	-198.704514	-578.013428	-300.930023	-668.595825	1.049901	1.050166	1.049751	1.050811	1.050797	1.050825	1.050441	1.050320	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.286043	0.117033	0.409009	0.123407	0.075187	0.218713	0.113868	0.252988
1744.720947	26.985159	22.597450	27.058437	-761.664001	-317.585388	-1086.246704	-334.021118	-206.012039	-585.604553	-307.322571	-674.263306	1.049961	1.050140	1.049826	1.050777	1.050809	1.051103	1.050652	1.050460	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.288203	0.120170	0.411021	0.126389	0.077952	0.221585	0.116287	0.255132
1747.970947	26.997322	22.641157	27.058937	-767.724976	-325.693298	-1091.733398	-342.227814	-213.215988	-593.907532	-314.336517	-683.639832	1.049836	1.050165	1.049929	1.050781	1.050737	1.050862	1.050482	1.050606	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.290497	0.123238	0.413097	0.129494	0.080678	0.224727	0.118941	0.258680
1751.223022	26.987133	22.614370	27.057562	-774.953674	-333.343567	-1099.045166	-351.217834	-217.703751	-601.378662	-320.920044	-690.384766	1.049930	1.050094	1.049708	1.050706	1.050631	1.050967	1.050336	1.050174	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.293232	0.126133	0.415864	0.132896	0.082376	0.227554	0.121432	0.261232
1754.482056	26.973263	22.619740	27.059250	-781.373535	-341.427826	-1105.346069	-359.242187	-223.122040	-609.247314	-326.963013	-699.121826	1.049805	1.050208	1.049988	1.050843	1.050876	1.051215	1.050739	1.050533	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.295661	0.129192	0.418248	0.135932	0.084426	0.230531	0.123718	0.264538
1757.734985	26.959980	22.629730	27.058813	-786.866638	-349.346619	-1111.551636	-366.564789	-230.026993	-616.161987	-332.379272	-706.703308	1.050205	1.050467	1.050202	1.050903	1.051177	1.051264	1.050794	1.050769	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.297740	0.132188	0.420596	0.138703	0.087039	0.233147	0.125768	0.267407
1760.991943	26.956726	22.650585	27.057688	-792.789856	-356.268250	-1116.883667	-374.008270	-236.390656	-623.445068	-338.837250	-713.493164	1.050243	1.050388	1.050278	1.051134	1.051317	1.051514	1.050935	1.050826	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.299981	0.134807	0.422614	0.141520	0.089447	0.235903	0.128211	0.269976
1764.244995	26.957153	22.684490	27.057812	-798.499878	-358.705780	-1122.214355	-381.235779	-241.546875	-630.059143	-344.470459	-720.229065	1.050230	1.050443	1.049948	1.050851	1.050799	1.051081	1.050585	1.050416	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.302142	0.135729	0.424631	0.144254	0.091398	0.238406	0.130343	0.272525
1767.499023	26.957527	22.705095	27.058563	-804.172974	-368.365387	-1127.985474	-388.531464	-246.938492	-636.649719	-350.119446	-724.837341	1.050077	1.050086	1.049918	1.050781	1.050846	1.051087	1.050579	1.050448	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.304288	0.139385	0.426815	0.147015	0.093438	0.240900	0.132481	0.274269
1770.755005	26.952246	22.720642	27.058250	-809.699646	-378.580933	-1132.433716	-395.422302	-254.712646	-643.041504	-355.964172	-730.532715	1.049896	1.050353	1.050105	1.050961	1.050984	1.051262	1.050658	1.050526	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.306379	0.143250	0.428498	0.149622	0.096380	0.243318	0.134692	0.276424
1774.011963	26.973103	22.696104	27.056000	-815.434692	-385.876923	-1138.110840	-402.843842	-258.969879	-649.913879	-361.581879	-736.131470	1.049958	1.050176	1.049873	1.050791	1.050695	1.050962	1.050742	1.050670	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.308550	0.146011	0.430646	0.152431	0.097991	0.245919	0.136818	0.278542
1777.267944	26.950806	22.653021	27.056688	-821.067078	-392.821747	-1143.667847	-409.873840	-265.624451	-656.770569	-366.843872	-744.932617	1.049966	1.050219	1.050048	1.050956	1.050831	1.051245	1.050754	1.050725	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.310681	0.148638	0.432749	0.155091	0.100509	0.248513	0.138809	0.281872
1780.526978	26.971876	22.624922	27.058687	-824.717896	-399.928772	-1149.068848	-417.096863	-272.647614	-663.548096	-372.865234	-750.343384	1.049973	1.050369	1.049870	1.050839	1.050788	1.050990	1.050664	1.050518	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.312062	0.151328	0.434792	0.157824	0.103166	0.251078	0.141087	0.283920
1783.786011	26.993374	22.665695	27.056875	-827.698486	-406.568634	-1153.937866	-423.486115	-275.353333	-669.680359	-378.462067	-755.852356	1.050311	1.050569	1.050251	1.051221	1.051107	1.051301	1.050924	1.051001	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.313190	0.153840	0.436635	0.160241	0.104190	0.253398	0.143205	0.286004
1787.037964	26.984518	22.675310	27.054501	-837.455200	-413.411407	-1159.553345	-430.244598	-283.511047	-675.497375	-383.492004	-761.543640	1.050302	1.050468	1.050189	1.051142	1.051230	1.051338	1.050974	1.050659	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.316882	0.156429	0.438759	0.162799	0.107277	0.255599	0.145108	0.288158
1790.296021	26.997269	22.692356	27.057688	-842.532104	-419.995117	-1164.636353	-437.462555	-288.551788	-682.781128	-389.213531	-767.292908	1.050315	1.050395	1.050175	1.051247	1.051207	1.051556	1.050960	1.050666	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.318803	0.158921	0.440683	0.165530	0.109184	0.258355	0.147273	0.290333
1793.547974	26.997536	22.686550	27.058062	-848.171082	-427.004547	-1169.269531	-444.497406	-295.490784	-689.230896	-394.561127	-773.405457	1.050148	1.050299	1.049865	1.050946	1.050696	1.050925	1.050679	1.050422	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.320937	0.161573	0.442436	0.168192	0.111810	0.260796	0.149297	0.292646
1796.803955	26.999083	22.688486	27.059626	-852.945007	-433.040344	-1176.593262	-450.547333	-299.072662	-694.732300	-399.850861	-778.704102	1.049795	1.049952	1.049869	1.050739	1.051089	1.050993	1.050642	1.050465	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.322743	0.163857	0.445207	0.170481	0.113165	0.262877	0.151298	0.294651
1800.061035	26.987080	22.715771	27.059250	-857.992065	-439.319733	-1179.421875	-456.993225	-304.474304	-700.990356	-405.325653	-784.064270	1.049959	1.050098	1.049822	1.050699	1.050703	1.050845	1.050597	1.050367	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.324653	0.166233	0.446277	0.172920	0.115209	0.265245	0.153370	0.296679
1803.313965	26.993107	22.717020	27.059999	-863.159058	-446.360687	-1184.662964	-463.490936	-308.788391	-707.387512	-410.640320	-793.164917	1.049976	1.050731	1.050790	1.052711	1.052931	1.053036	1.052494	1.052548	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.326608	0.168897	0.448261	0.175379	0.116841	0.267666	0.155381	0.300123
1806.576050	26.978865	22.729507	27.057751	-868.194397	-452.019104	-1188.909302	-469.413818	-315.154358	-712.501953	-415.423645	-802.424561	1.052046	1.052391	1.052120	1.053182	1.053163	1.053391	1.052894	1.052806	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.328513	0.171038	0.449867	0.177620	0.119250	0.269601	0.157191	0.303627
1809.827026	26.979025	22.742807	27.057938	-873.355225	-457.891327	-1194.104492	-475.530151	-320.776398	-718.146240	-420.261444	-807.597473	1.052360	1.052628	1.052227	1.053109	1.053085	1.053300	1.053094	1.052744	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.330466	0.173260	0.451833	0.179934	0.121377	0.271737	0.159021	0.305584
1813.087036	26.982172	22.750549	27.057812	-878.022949	-463.303619	-1198.022583	-481.035217	-325.431549	-723.348999	-424.531006	-812.030334	1.052211	1.052407	1.052141	1.053040	1.052950	1.053049	1.052668	1.052499	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.332232	0.175308	0.453316	0.182017	0.123139	0.273706	0.160637	0.307261
1816.339966	26.973530	22.740248	27.059250	-882.224670	-469.313904	-1202.837769	-487.036316	-329.712463	-729.843506	-429.744232	-820.941040	1.052148	1.052415	1.052152	1.052928	1.052945	1.053216	1.052831	1.052711	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.333822	0.177582	0.455138	0.184288	0.124759	0.276163	0.162609	0.310633
1819.590942	26.956245	22.724014	27.056999	-887.355713	-474.812500	-1207.497070	-492.770508	-336.910889	-735.399231	-434.421112	-824.743164	1.052035	1.052452	1.052123	1.052817	1.052831	1.053137	1.052578	1.052537	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.335763	0.179663	0.456901	0.186458	0.127483	0.278265	0.164379	0.312072
1822.845947	26.971182	22.688360	27.056126	-891.684937	-479.937439	-1211.280396	-498.368622	-338.964081	-740.015015	-438.684143	-829.393066	1.052021	1.052095	1.051899	1.052827	1.052797	1.053034	1.052667	1.052492	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.337402	0.181602	0.458332	0.188576	0.128259	0.280012	0.165992	0.313831
1826.100952	26.960621	22.676497	27.059626	-896.163025	-485.654572	-1215.388550	-504.161102	-346.536865	-745.422729	-443.660156	-834.392090	1.051829	1.052269	1.051969	1.052922	1.052934	1.053234	1.052899	1.052715	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.339096	0.183765	0.459887	0.190768	0.131125	0.282058	0.167875	0.315723
1829.360962	26.962381	22.678371	27.057125	-900.560303	-490.752167	-1219.774658	-509.004089	-348.940491	-750.750427	-448.127991	-839.983765	1.052256	1.052332	1.052010	1.052967	1.053072	1.053246	1.052624	1.052705	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.340760	0.185694	0.461546	0.192600	0.132034	0.284074	0.169566	0.317839
1832.618042	26.955072	22.683115	27.055750	-904.489685	-495.900574	-1223.843384	-514.647156	-353.478455	-755.863586	-452.470123	-842.164917	1.052257	1.052137	1.052088	1.052805	1.052789	1.052812	1.052634	1.051256	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.342247	0.187642	0.463086	0.194736	0.133751	0.286009	0.171209	0.318664
1835.868042	26.961313	22.704033	27.056313	-908.645996	-500.945038	-1227.705322	-519.770996	-359.344788	-760.123474	-456.035461	-844.782593	1.051003	1.050439	1.049977	1.051112	1.051259	1.051353	1.050787	1.050663	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.343819	0.189551	0.464547	0.196674	0.135971	0.287620	0.172558	0.319654
1839.119019	26.958860	22.708216	27.056126	-912.602783	-505.468414	-1231.006470	-524.536377	-362.737640	-764.494080	-459.689056	-849.277649	1.050129	1.050313	1.050044	1.051172	1.051105	1.051453	1.051013	1.050991	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.345317	0.191262	0.465796	0.198478	0.137255	0.289274	0.173940	0.321355
1842.370972	26.978651	22.706032	27.058437	-916.727661	-510.242462	-1235.514648	-529.354431	-369.324280	-769.719238	-464.066742	-854.655945	1.050516	1.050723	1.050494	1.051327	1.051491	1.051794	1.051290	1.051056	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.346877	0.193069	0.467502	0.200301	0.139747	0.291251	0.175597	0.323390
1845.628052	26.989374	22.707842	27.057625	-921.031067	-515.450989	-1239.343872	-534.578857	-373.724701	-776.132507	-468.328949	-858.905640	1.050688	1.050958	1.050624	1.051773	1.051573	1.051788	1.051222	1.051132	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.348506	0.195040	0.468951	0.202277	0.141412	0.293678	0.177209	0.324998
1848.880981	26.995081	22.732130	27.059250	-924.916321	-520.515625	-1243.329712	-542.515930	-376.249664	-779.820984	-472.514923	-864.431458	1.050696	1.051111	1.051004	1.051875	1.051860	1.051934	1.051601	1.051479	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.349976	0.196956	0.470459	0.205281	0.142368	0.295074	0.178793	0.327089
1852.133057	26.984306	22.728134	27.056499	-929.248352	-528.064636	-1246.882812	-544.042603	-382.654480	-783.671753	-476.509766	-868.402039	1.050906	1.050950	1.050666	1.051756	1.051948	1.052031	1.051548	1.051318	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.351615	0.199813	0.471804	0.205858	0.144791	0.296531	0.180305	0.328592
1855.387939	26.989586	22.728821	27.057249	-933.078186	-529.567871	-1250.823486	-548.308472	-388.285217	-788.832092	-480.505676	-870.737244	1.050769	1.051019	1.050780	1.051635	1.051702	1.052037	1.051298	1.051285	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.353064	0.200381	0.473295	0.207473	0.146922	0.298483	0.181817	0.329475
1858.645020	26.986225	22.730820	27.057188	-936.539795	-534.331787	-1254.488159	-553.148010	-390.253418	-792.903564	-483.882080	-875.161804	1.050827	1.050985	1.050741	1.051352	1.051555	1.051627	1.051167	1.051014	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.354374	0.202184	0.474681	0.209304	0.147667	0.300024	0.183094	0.331149
1861.895020	27.005163	22.731007	27.057562	-940.428040	-538.568787	-1258.517334	-557.669495	-396.061066	-797.692200	-487.975800	-883.936401	1.050459	1.050691	1.050500	1.051502	1.051424	1.051670	1.051339	1.051085	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.355845	0.203787	0.476206	0.211015	0.149864	0.301836	0.184643	0.334470
1865.151001	27.011511	22.730694	27.058750	-944.769958	-543.739868	-1262.554687	-563.526062	-402.127289	-802.445679	-492.530823	-885.545654	1.050631	1.050812	1.050534	1.051383	1.051418	1.051463	1.051099	1.051117	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.357488	0.205744	0.477734	0.213231	0.152160	0.303635	0.186367	0.335079
1868.402954	27.006336	22.738062	27.058624	-948.610901	-548.068909	-1266.651123	-568.490906	-405.043732	-807.200867	-496.607239	-891.984497	1.050511	1.050790	1.050490	1.051334	1.051286	1.051480	1.051088	1.051011	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.358942	0.207382	0.479284	0.215109	0.153263	0.305434	0.187910	0.337515
1871.656006	27.016047	22.748489	27.058687	-952.535645	-552.241272	-1269.912964	-572.703186	-410.626587	-811.317810	-500.174530	-895.394226	1.050632	1.051042	1.050690	1.051648	1.051798	1.051927	1.051583	1.051458	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.360427	0.208961	0.480518	0.216703	0.155376	0.306992	0.189259	0.338805
1874.906982	27.014126	22.754484	27.058313	-955.740723	-556.367554	-1273.248413	-576.857605	-413.474487	-815.354553	-503.716980	-898.128662	1.051089	1.051266	1.050919	1.051759	1.051884	1.051849	1.051348	1.051372	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.361639	0.210522	0.481780	0.218275	0.156453	0.308519	0.190600	0.339840
1878.165039	27.025328	22.771217	27.059126	-959.630493	-560.797424	-1276.361816	-581.259644	-417.498199	-819.616882	-507.333252	-903.790894	1.050890	1.050934	1.050795	1.051658	1.051713	1.051941	1.051413	1.051357	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.363111	0.212198	0.482958	0.219941	0.157976	0.310132	0.191968	0.341982
1881.421021	27.006870	22.718206	27.059687	-963.246826	-565.621216	-1280.093262	-585.693542	-422.363800	-823.953674	-511.190796	-905.622986	1.050880	1.051030	1.050768	1.051660	1.051698	1.051865	1.051515	1.051241	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.364480	0.214023	0.484370	0.221619	0.159817	0.311773	0.193428	0.342676
1884.677002	27.009111	22.727448	27.056812	-966.754456	-569.787964	-1283.630005	-590.525269	-424.890961	-828.656250	-514.794739	-911.399658	1.050936	1.051198	1.050772	1.051737	1.051623	1.051671	1.051213	1.051370	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.365807	0.215600	0.485708	0.223447	0.160773	0.313552	0.194791	0.344861
1887.928955	27.016418	22.709215	27.059250	-970.268982	-573.614502	-1286.434204	-594.498474	-428.359253	-833.224487	-519.186829	-916.821899	1.050972	1.051274	1.050806	1.051713	1.051770	1.051900	1.051431	1.051319	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.367137	0.217048	0.486769	0.224950	0.162085	0.315281	0.196453	0.346913
1891.187988	27.017805	22.716833	27.058437	-973.920593	-577.964417	-1289.810669	-598.814819	-432.149292	-837.201172	-523.302551	-921.459473	1.050821	1.051171	1.050815	1.051689	1.051787	1.051885	1.051448	1.051309	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.368518	0.218694	0.488047	0.226583	0.163519	0.316786	0.198011	0.348668
1894.444946	27.011404	22.732506	27.058937	-977.604309	-582.013855	-1294.065674	-603.187073	-438.005066	-841.213318	-526.858398	-924.454346	1.050953	1.051156	1.050890	1.051761	1.051725	1.051786	1.051343	1.051165	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.369912	0.220226	0.489657	0.228238	0.165735	0.318304	0.199356	0.349801
1897.701050	27.001482	22.729321	27.058001	-980.728516	-585.789612	-1297.263428	-606.916016	-441.888947	-845.400452	-530.414978	-929.086670	1.050727	1.050924	1.050532	1.051554	1.051671	1.051777	1.051256	1.051114	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.371094	0.221655	0.490867	0.229649	0.167205	0.319888	0.200702	0.351554
1900.958008	26.987879	22.733566	27.059063	-983.802002	-590.171204	-1300.077759	-611.165710	-446.011963	-849.580078	-533.778809	-932.248047	1.050586	1.050783	1.050650	1.051436	1.051585	1.051614	1.051198	1.051218	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.372257	0.223313	0.491932	0.231257	0.168765	0.321470	0.201975	0.352750
1904.212036	26.984625	22.738998	27.058874	-987.027344	-593.657043	-1303.157837	-615.220947	-450.568970	-852.861511	-536.641418	-936.269287	1.050888	1.051210	1.050900	1.051907	1.051815	1.051881	1.051414	1.051481	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.373478	0.224632	0.493097	0.232791	0.170489	0.322711	0.203058	0.354272
1907.462036	26.975290	22.747677	27.058374	-990.722656	-597.737183	-1306.253174	-619.088562	-451.966309	-856.556519	-539.675964	-941.199646	1.050889	1.051336	1.051054	1.051954	1.051843	1.051966	1.051511	1.051560	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.374876	0.226176	0.494269	0.234255	0.171018	0.324109	0.204206	0.356137
1910.718018	26.975290	22.757730	27.058313	-993.967407	-601.576599	-1310.028076	-623.226257	-457.274902	-861.034180	-543.963074	-943.568481	1.051081	1.051399	1.051063	1.051998	1.051980	1.052051	1.051907	1.051502	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.376104	0.227628	0.495697	0.235820	0.173027	0.325804	0.205828	0.357034
1913.969971	26.973476	22.768095	27.059000	-997.756592	-605.562256	-1313.280518	-627.170654	-459.515350	-864.619690	-547.335083	-949.598877	1.050909	1.051312	1.050989	1.051937	1.051867	1.052168	1.051848	1.051678	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.377538	0.229137	0.496928	0.237313	0.173874	0.327160	0.207104	0.359315
1917.227051	26.975985	22.785765	27.057062	-1000.714661	-609.058105	-1316.009277	-630.906189	-463.908234	-868.651978	-550.121704	-953.801514	1.050926	1.051154	1.050903	1.051834	1.051787	1.052003	1.051390	1.051214	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.378657	0.230459	0.497960	0.238726	0.175537	0.328686	0.208159	0.360906
1920.479004	26.977797	22.746866	27.058750	-1003.659668	-612.843384	-1318.772705	-634.583069	-467.591858	-872.591248	-553.226929	-956.154663	1.050687	1.050890	1.050796	1.051830	1.051656	1.051961	1.051547	1.051419	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.379771	0.231892	0.499006	0.240118	0.176930	0.330177	0.209334	0.361796
1923.733032	26.988306	22.755358	27.058813	-1007.423279	-617.240662	-1322.643311	-638.355469	-472.582428	-876.786194	-556.502686	-960.330750	1.051012	1.051047	1.050753	1.051696	1.051828	1.051988	1.051650	1.051549	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.381195	0.233556	0.500470	0.241545	0.178819	0.331764	0.210573	0.363376
1926.989990	26.982012	22.699287	27.058563	-1010.349548	-620.918884	-1325.796753	-642.006592	-476.138306	-879.972351	-559.717651	-965.331116	1.051034	1.051225	1.050982	1.051934	1.052030	1.052191	1.051732	1.051605	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.382303	0.234947	0.501664	0.242927	0.180164	0.332970	0.211790	0.365268
1930.240967	26.981106	22.687361	27.061501	-1014.192871	-624.951111	-1329.059570	-646.130798	-478.769104	-884.120605	-563.634216	-968.076050	1.051216	1.051240	1.050970	1.051898	1.052097	1.052298	1.051788	1.051672	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.383757	0.236473	0.502898	0.244487	0.181160	0.334539	0.213272	0.366307
1933.500000	26.989161	22.703409	27.058187	-1017.659973	-628.306519	-1332.130371	-650.093994	-482.249939	-887.808289	-567.144653	-972.914917	1.051219	1.051355	1.051117	1.051830	1.051921	1.052063	1.051697	1.051543	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.385069	0.237743	0.504060	0.245987	0.182477	0.335935	0.214600	0.368138
1936.755981	27.000202	22.702784	27.058125	-1020.140625	-631.658447	-1334.539062	-653.805359	-486.041840	-891.248413	-569.617859	-972.974243	1.051060	1.051230	1.051114	1.052147	1.052071	1.052174	1.051777	1.051650	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.386007	0.239011	0.504972	0.247391	0.183912	0.337236	0.215536	0.368160
1940.012939	26.987080	22.668880	27.060812	-1023.658997	-635.271301	-1337.448853	-657.510437	-490.133270	-895.220276	-573.724792	-976.951599	1.050971	1.051119	1.050917	1.051799	1.051860	1.052003	1.051447	1.051532	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.387339	0.240378	0.506073	0.248793	0.185460	0.338739	0.217090	0.369665
1943.267944	26.987293	22.688610	27.063438	-1026.158325	-638.002869	-1339.450439	-660.544617	-494.461426	-898.048645	-575.948608	-980.026123	1.050968	1.051335	1.051127	1.051939	1.051927	1.052120	1.051710	1.051553	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.388285	0.241412	0.506830	0.249941	0.187098	0.339810	0.217931	0.370829
1946.525024	26.983078	22.723576	27.059999	-1028.789307	-641.146606	-1342.924561	-664.001160	-498.048859	-901.125000	-578.715576	-982.750549	1.051057	1.050942	1.050833	1.051762	1.051761	1.051943	1.051335	1.051495	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.389280	0.242601	0.508145	0.251249	0.188455	0.340974	0.218978	0.371860
1949.781982	26.987133	22.719330	27.062063	-1031.502808	-644.226929	-1345.560547	-667.322815	-499.489655	-905.014465	-582.165955	-986.333191	1.051052	1.051131	1.050775	1.051662	1.051603	1.051968	1.051428	1.051288	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.390307	0.243767	0.509142	0.252506	0.189000	0.342445	0.220284	0.373215
1953.036011	26.977692	22.718269	27.062124	-1035.069214	-647.999023	-1348.955444	-670.929077	-502.435822	-908.187805	-585.204163	-993.149231	1.050875	1.051004	1.050768	1.051492	1.051594	1.051919	1.051415	1.051441	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.391656	0.245194	0.510427	0.253871	0.190115	0.343646	0.221433	0.375794
1956.292969	26.957899	22.706968	27.060562	-1037.828613	-651.222412	-1350.945068	-673.852722	-503.389679	-911.411377	-588.233032	-995.030945	1.050788	1.051044	1.050764	1.051805	1.051780	1.051996	1.051314	1.051391	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.392700	0.246414	0.511179	0.254977	0.190476	0.344866	0.222579	0.376506
1959.550049	26.967821	22.721579	27.061501	-1040.375244	-654.763123	-1353.256104	-676.905945	-506.687592	-914.919861	-591.154480	-996.239136	1.050931	1.051109	1.050762	1.051945	1.051873	1.052039	1.051532	1.051389	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.393664	0.247754	0.512054	0.256132	0.191724	0.346193	0.223685	0.376963
1962.801025	26.979771	22.708902	27.064312	-1043.292847	-658.376587	-1356.567505	-681.291321	-511.917816	-918.578552	-594.341431	-998.477234	1.050858	1.051046	1.050781	1.051552	1.051504	1.051797	1.051203	1.051185	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.394768	0.249121	0.513307	0.257791	0.193703	0.347578	0.224891	0.377810
