T  (s),T1,T2,T3,CL1cBAK2,CL2polyAC,CL3cBAK2,CL4polyAC,CL5cBAK2,CL6polyAC,CL7cBAK2,CL8polyAC,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Inj.,Val.,Vol.,Flow,Tim.,Setpoint,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
129.009995,26.956551,23.166456,26.964188,-2959.20459,5575.833984,1804.722778,3145.093994,168.102768,1045.459717,-1862.976562,474.033966,1.17452,1.174545,1.174568,1.174987,1.175175,1.175089,1.174955,1.17494,1.0,3.0,9900.0,50.0,480.0,27.0,1.119723,-2.109821,-0.682883,-1.190061,-0.063608,-0.395588,0.704925,-0.179368
132.259995,26.967432,23.142042,26.9645,-3015.29834,5488.608887,1577.065796,2839.982666,-49.131767,948.039001,-2043.19812,-157.969635,1.174475,1.174541,1.174614,1.174984,1.175179,1.175086,1.174919,1.174951,1.0,3.0,9900.0,50.0,480.0,27.0,1.140948,-2.076816,-0.59674,-1.074611,0.018591,-0.358725,0.773119,0.059774
135.509995,26.983437,23.134424,26.965063,-3100.463379,5291.135254,1385.620239,2780.866699,-37.188721,555.951294,-2039.181396,-471.904663,1.174471,1.174534,1.174605,1.17499,1.175165,1.175093,1.174939,1.174969,1.0,3.0,9900.0,50.0,480.0,27.0,1.173174,-2.002095,-0.5243,-1.052243,0.014072,-0.210364,0.771599,0.178562
138.759995,26.980343,23.133801,26.96525,-3819.304199,4206.068359,701.340942,2329.929443,-369.077728,700.399902,-2638.51416,-2087.481201,1.174394,1.174636,1.174633,1.175069,1.175243,1.17513,1.174948,1.174961,1.0,3.0,9900.0,50.0,480.0,27.0,1.445173,-1.59152,-0.265378,-0.881614,0.139654,-0.265022,0.998378,0.789875
142.050003,26.992451,23.122499,26.965813,-4078.147949,4761.686035,1244.548218,1810.309326,-596.145264,-23.182623,-3659.458984,-3973.087158,1.17434,1.174557,1.17459,1.175012,1.175185,1.17507,1.174892,1.174827,1.0,3.0,9900.0,50.0,480.0,27.0,1.543116,-1.801758,-0.47092,-0.684997,0.225573,0.008772,1.38469,1.503363
145.300003,26.995226,23.131865,26.96525,-6587.790039,3584.798828,283.141785,1403.584961,-2142.59375,-2118.962891,-5724.443848,-5203.86084,1.174083,1.17461,1.174572,1.174982,1.175132,1.175077,1.174825,1.174791,1.0,3.0,9900.0,50.0,480.0,27.0,2.492731,-1.35644,-0.107137,-0.531098,0.810729,0.801787,2.166053,1.969071
148.550003,26.991545,23.075857,26.963562,-7729.412598,1712.13623,-1334.525513,-54.799953,-3463.730469,-3307.644043,-6964.821289,-5123.308105,1.173244,1.174643,1.174565,1.175031,1.175133,1.175076,1.17474,1.174793,1.0,3.0,9900.0,50.0,480.0,27.0,2.924706,-0.647849,0.504966,0.020736,1.310629,1.251568,2.635395,1.938591
151.800003,26.990904,23.067865,26.962688,-7648.090332,1503.624146,-2212.058105,-727.976562,-4200.401367,-3838.222412,-7342.550781,-5489.308105,1.173061,1.174606,1.174569,1.175033,1.175146,1.175052,1.174369,1.17478,1.0,3.0,9900.0,50.0,480.0,27.0,2.893934,-0.568951,0.837013,0.275457,1.589375,1.452332,2.778322,2.07708
155.050003,26.989304,23.053879,26.962376,-6906.838379,-2731.717041,-8083.00293,-7398.03125,-5236.84082,-5889.566406,-3397.92749,-7003.666016,1.169568,1.174547,1.174279,1.174771,1.172248,1.172823,1.170069,1.174138,1.0,3.0,9900.0,50.0,480.0,27.0,2.613455,1.033645,3.0585,2.799315,1.98155,2.228533,1.28573,2.650093
158.360001,26.978476,23.107826,26.964813,-9224.316406,-6806.883789,-7817.554687,-4445.731934,-6435.92627,-4920.242187,-7251.348145,-5674.152344,0.459828,1.174459,1.174403,1.174993,1.175016,1.175019,1.174739,1.174834,1.0,3.0,9900.0,50.0,480.0,27.0,3.490357,2.575633,2.958057,1.682205,2.435268,1.861753,2.743813,2.147023
161.610001,26.973248,23.148474,26.961813,-6422.730957,-3167.12915,-6216.415039,-4505.707031,-6590.895996,-5871.626953,-6908.44873,-5196.626465,1.020082,1.174573,1.174285,1.174842,1.174683,1.174783,1.174166,1.174746,1.0,3.0,9900.0,50.0,480.0,27.0,2.430275,1.198399,2.352208,1.704899,2.493906,2.221745,2.614064,1.966334
