T  (s)	T1	T2	T3	CL1cBAK2	CL2polyAC	CL3cBAK2	CL4polyAC	CL5cBAK2	CL6polyAC	CL7cBAK2	CL8polyAC	Sum1	Sum2	Sum3	Sum4	Sum5	Sum6	Sum7	Sum8	Inj.	Val.	Vol.	Flow	Tim.	Setpoint	CP1	CP2	CP3	CP4	CP5	CP6	CP7	CP8
180.919006	26.989853	21.834009	27.006500	-5566.670410	403.855896	4674.715332	1951.549683	-1172.703369	-970.962219	-5088.686523	-2561.362061	1.001099	1.002061	1.001584	1.002409	1.002601	1.002832	1.002175	1.002511	1.000000	1.000000	9200.000000	50.000000	480.000000	27.000000	2.106353	-0.152814	-1.768849	-0.738440	0.443735	0.367399	1.925491	0.969185
184.175995	26.994600	21.856361	27.005751	-5566.734863	403.908264	4675.255859	1952.996216	-1171.418823	-970.387085	-5087.493164	-2562.899414	1.001133	1.002131	1.001631	1.002467	1.002682	1.002840	1.002195	1.002518	1.000000	1.000000	9200.000000	50.000000	480.000000	27.000000	2.106378	-0.152833	-1.769054	-0.738988	0.443249	0.367181	1.925039	0.969767
187.425003	26.997854	21.854364	27.005125	-5566.479980	404.375793	4674.857422	1952.233032	-1171.151245	-970.572327	-5087.092773	-2561.002441	1.001105	1.002114	1.001636	1.002433	1.002633	1.002850	1.002182	1.002506	1.000000	1.000000	9200.000000	50.000000	480.000000	27.000000	2.106281	-0.153010	-1.768903	-0.738699	0.443148	0.367252	1.924888	0.969049
190.681000	26.987932	21.824892	27.005438	-5567.319336	403.595825	4673.917480	1951.266113	-1171.582275	-971.311523	-5088.577637	-2561.975342	1.001109	1.002089	1.001616	1.002463	1.002654	1.002858	1.002183	1.002501	1.000000	1.000000	9200.000000	50.000000	480.000000	27.000000	2.106599	-0.152715	-1.768548	-0.738333	0.443311	0.367531	1.925449	0.969417
193.934006	26.967716	21.817087	27.006250	-5567.131348	404.075317	4673.597656	1952.662598	-1171.834351	-970.422791	-5087.662109	-2562.767090	1.001110	1.002108	1.001622	1.002444	1.002642	1.002829	1.002155	1.002498	1.000000	1.000000	9200.000000	50.000000	480.000000	27.000000	2.106528	-0.152897	-1.768427	-0.738861	0.443406	0.367195	1.925103	0.969717
197.194000	26.970490	21.824205	27.007000	-5568.955566	408.780426	4674.438477	1953.308960	-1170.908691	-971.081726	-5086.779785	-2563.593994	1.001110	1.002100	1.001554	1.002429	1.002635	1.002822	1.002153	1.002513	1.000000	1.000000	9200.000000	50.000000	480.000000	27.000000	2.107218	-0.154677	-1.768745	-0.739106	0.443056	0.367444	1.924769	0.970030
200.445999	26.979664	21.846497	27.006001	-5567.406250	403.329987	4673.496094	1953.846436	-1171.794189	-971.348511	-5088.664551	-2563.299805	1.001098	1.002079	1.001580	1.002432	1.002646	1.002829	1.002154	1.002495	1.000000	1.000000	9200.000000	50.000000	480.000000	27.000000	2.106632	-0.152615	-1.768388	-0.739309	0.443391	0.367545	1.925482	0.969918
203.703003	26.974543	21.833570	27.007437	-5567.545410	403.283813	4674.493164	1952.680542	-1172.355957	-971.045959	-5087.876465	-2563.812256	1.001092	1.002079	1.001576	1.002440	1.002626	1.002863	1.002175	1.002523	1.000000	1.000000	9200.000000	50.000000	480.000000	27.000000	2.106684	-0.152597	-1.768765	-0.738868	0.443604	0.367431	1.925184	0.970112
206.958008	26.959820	21.828201	27.008249	-5567.892578	403.384888	4676.365723	1953.811157	-1171.480225	-971.595764	-5088.871582	-2563.819092	1.001122	1.002094	1.001619	1.002448	1.002630	1.002859	1.002177	1.002530	1.000000	1.000000	9200.000000	50.000000	480.000000	27.000000	2.106816	-0.152635	-1.769474	-0.739296	0.443272	0.367639	1.925561	0.970115
210.208008	26.960674	21.840939	27.007000	-5568.109375	403.175354	4674.683105	1952.983398	-1172.250977	-972.463562	-5089.195801	-2563.318848	1.001089	1.002095	1.001598	1.002448	1.002693	1.002842	1.002182	1.002523	1.000000	1.000000	9200.000000	50.000000	480.000000	27.000000	2.106898	-0.152556	-1.768837	-0.738983	0.443564	0.367967	1.925683	0.969925
213.460007	26.959446	21.839815	27.009251	-5567.722168	402.578094	4673.150391	1952.907227	-1173.215210	-973.469299	-5090.599121	-2563.699463	1.001094	1.002091	1.001600	1.002455	1.002668	1.002818	1.002152	1.002458	1.000000	1.000000	9200.000000	50.000000	480.000000	27.000000	2.106751	-0.152330	-1.768257	-0.738954	0.443929	0.368348	1.926214	0.970069
216.714005	26.947870	21.847433	27.009062	-5568.738281	401.836243	4673.655762	1952.361938	-1173.866089	-973.218933	-5090.114258	-2563.950928	1.001098	1.002110	1.001606	1.002430	1.002626	1.002838	1.002162	1.002491	1.000000	1.000000	9200.000000	50.000000	480.000000	27.000000	2.107136	-0.152049	-1.768448	-0.738747	0.444175	0.368253	1.926031	0.970165
